index,urlkey,timestamp,url,mime,mime-detected,status,digest,length,offset,filename,languages,encoding,redirect,truncated,index_name,success_status,html
55,"nl,slotzuylen)/zakelijk",20241202071107,https://slotzuylen.nl/zakelijk/,text/html,text/html,200,OUJIY3WSHKFHBS3N4BJKO47EE6HF6DIJ,22620,507005272,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00792.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
27,"nl,slotzuylen)/agenda/rondleiding-in-de-steigers/2025-01-11",20241202073900,https://slotzuylen.nl/agenda/rondleiding-in-de-steigers/2025-01-11/,text/html,text/html,200,GSBFRQJEQXYYGWZQ57JGUEAW5NPWQRJC,23550,501964632,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00817.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
25,"nl,slotzuylen)/agenda/rondleiding-geheimen-van-de-gids/2023-02-28",20241202064906,https://slotzuylen.nl/agenda/rondleiding-geheimen-van-de-gids/2023-02-28/,text/html,text/html,200,CGLX2FHSIHEQYOZ6DOLBCVFSVB5337FG,23595,495038699,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00228.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
24,"nl,slotzuylen)/agenda/overzicht?related_series=13038",20241202071829,https://slotzuylen.nl/agenda/overzicht/?related_series=13038,text/html,text/html,200,U3YC4X7J6J5UGWINMROZOFQOTFYRKKBH,24589,513989925,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00226.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
23,"nl,slotzuylen)/agenda/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail/2024-07-04/1",20241202080521,https://slotzuylen.nl/agenda/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail/2024-07-04/1/,text/html,text/html,200,O5S6LLXQC4XNXARDVGTNQSFWR7UF2GJ2,27725,511523890,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00424.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
22,"nl,slotzuylen)/agenda/muizenuitje/2023-10-17",20241202084045,https://slotzuylen.nl/agenda/muizenuitje/2023-10-17/,text/html,text/html,200,3FBM4RJB4IJ2PCVJ2FRPW66DLMSYGNCM,23853,505705735,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00088.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
21,"nl,slotzuylen)/agenda/maand?related_series=13057",20241202064142,https://slotzuylen.nl/agenda/maand/?related_series=13057,text/html,text/html,200,SEZENN4N5PCAG2UPWAQ6UHJ7SSHMNZEC,17535,504430132,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00330.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
20,"nl,slotzuylen)/agenda/maand?related_series=13038",20241202080803,https://slotzuylen.nl/agenda/maand/?related_series=13038,text/html,text/html,200,7QA2NACGADUJBRB5YOFKQBG7F45JL2A2,17542,516843990,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00269.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
19,"nl,slotzuylen)/agenda/maand?related_series=13034&shortcode=90bcba70",20241202071301,https://slotzuylen.nl/agenda/maand/?related_series=13034&shortcode=90bcba70,text/html,text/html,200,VL5PQJBVDCZ2ZNLX2M6ZAJGHV5IKNBB7,17571,506032772,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00657.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
18,"nl,slotzuylen)/agenda/lijst?eventdisplay=past&related_series=13038&shortcode=90bcba70",20241202074901,https://slotzuylen.nl/agenda/lijst/?related_series=13038&shortcode=90bcba70&eventDisplay=past,text/html,text/html,200,2FXZFYOPEGQTGEJRFIVV6TNDDTYPLQR5,24600,504406571,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00211.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
17,"nl,slotzuylen)/agenda/kerst-in-het-kasteel",20241202083632,https://slotzuylen.nl/agenda/kerst-in-het-kasteel/,text/html,text/html,200,5GFVNLJULZQSYC7RNQCCJD52BU2ZHFMM,22585,501525240,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00181.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
16,"nl,slotzuylen)/agenda/kerst-in-het-kasteel",20241202072049,http://slotzuylen.nl/agenda/kerst-in-het-kasteel/,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,602,841131,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/crawldiagnostics/CC-MAIN-20241202064003-20241202094003-00834.warc.gz,,,https://slotzuylen.nl/agenda/kerst-in-het-kasteel/,,CC-MAIN-2024-51,not processed,
14,"nl,slotzuylen)/agenda/het-muizenuitje-kersteditie/2024-12-27",20241202075121,http://slotzuylen.nl/agenda/het-muizenuitje-kersteditie/2024-12-27/,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,614,1012362,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/crawldiagnostics/CC-MAIN-20241202064003-20241202094003-00443.warc.gz,,,https://slotzuylen.nl/agenda/het-muizenuitje-kersteditie/2024-12-27/,,CC-MAIN-2024-51,not processed,
13,"nl,slotzuylen)/agenda/gratis-instaprondleiding-3-2/2024-03-22",20241202071906,https://slotzuylen.nl/agenda/gratis-instaprondleiding-3-2/2024-03-22/,text/html,text/html,200,F6XVJ7BXYIVC6RBJRRE4OO5SQGLAKNA7,23298,498366517,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00730.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
12,"nl,slotzuylen)/agenda/gratis-instaprondleiding-3-2/2024-03-22",20241202071905,http://slotzuylen.nl/agenda/gratis-instaprondleiding-3-2/2024-03-22/,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,612,1279546,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/crawldiagnostics/CC-MAIN-20241202064003-20241202094003-00773.warc.gz,,,https://slotzuylen.nl/agenda/gratis-instaprondleiding-3-2/2024-03-22/,,CC-MAIN-2024-51,not processed,
11,"nl,slotzuylen)/agenda/free-heri-heri-for-all-herdenking-slavernijverleden",20241202075413,https://slotzuylen.nl/agenda/free-heri-heri-for-all-herdenking-slavernijverleden/,text/html,text/html,200,FPEPTSUZ6IUTVUTMWHGF7W3NZEVE2FIF,24875,497753038,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00482.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
10,"nl,slotzuylen)/agenda/christmas-high-tea-slot-zuylen/2024-12-15",20241202065444,https://slotzuylen.nl/agenda/christmas-high-tea-slot-zuylen/2024-12-15/,text/html,text/html,200,OGIVQXHBIX4FWQ2MUUMJXPIMKWNBPG6H,24472,501939194,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00817.warc.gz,"nld,eng",UTF-8,,,CC-MAIN-2024-51,not processed,
9,"nl,slotzuylen)/agenda/bouw-mee-aan-ons-legokasteel",20241202075836,https://slotzuylen.nl/agenda/bouw-mee-aan-ons-legokasteel/,text/html,text/html,200,WNMX5QW7DACWGMNHHYTXIL34YGNOMR2Q,23632,494873143,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00386.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
8,"nl,slotzuylen)/agenda/bouw-mee-aan-ons-legokasteel",20241202075835,http://slotzuylen.nl/agenda/bouw-mee-aan-ons-legokasteel/,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,608,1289767,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/crawldiagnostics/CC-MAIN-20241202064003-20241202094003-00303.warc.gz,,,https://slotzuylen.nl/agenda/bouw-mee-aan-ons-legokasteel/,,CC-MAIN-2024-51,not processed,
7,"nl,slotzuylen)/agenda/bij-de-baron-aan-tafel-2/2024-11-30",20241202064529,https://slotzuylen.nl/agenda/bij-de-baron-aan-tafel-2/2024-11-30/,text/html,text/html,200,ACWVILN3YHZLOIHJPJXEANFVFCXCDEQ2,25280,519221177,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00435.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
6,"nl,slotzuylen)/agenda/13094",20241202084408,https://slotzuylen.nl/agenda/13094/,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,635,17781725,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/crawldiagnostics/CC-MAIN-20241202064003-20241202094003-00789.warc.gz,,,https://slotzuylen.nl/agenda/zomeravondrondleiding/2024-07-12/,,CC-MAIN-2024-51,not processed,
5,"nl,slotzuylen)/actueel/amuze",20241205044223,https://slotzuylen.nl/actueel/amuze,text/html,text/html,404,P5QZ33EFP2IOYHAXV45G6WEH2E2EA4UZ,17753,16794534,crawl-data/CC-MAIN-2024-51/segments/1733066329562.60/crawldiagnostics/CC-MAIN-20241205023821-20241205053821-00738.warc.gz,,,,,CC-MAIN-2024-51,not processed,
4,"nl,slotzuylen)/actueel/amuze",20241205044222,https://www.slotzuylen.nl/actueel/amuze,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,619,29088047,crawl-data/CC-MAIN-2024-51/segments/1733066329562.60/crawldiagnostics/CC-MAIN-20241205023821-20241205053821-00347.warc.gz,,,https://slotzuylen.nl/actueel/amuze,,CC-MAIN-2024-51,not processed,
3,"nl,slotzuylen)/actueel/amuze",20241205044220,http://www.slotzuylen.nl/actueel/amuze,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,595,1882646,crawl-data/CC-MAIN-2024-51/segments/1733066329562.60/crawldiagnostics/CC-MAIN-20241205023821-20241205053821-00758.warc.gz,,,https://www.slotzuylen.nl/actueel/amuze,,CC-MAIN-2024-51,not processed,
2,"nl,slotzuylen)/",20241205032325,https://slotzuylen.nl/,text/html,text/html,200,SH4EUOV47KDO7Q6SYF7WN3IEVOB2X74E,22198,491538513,crawl-data/CC-MAIN-2024-51/segments/1733066329562.60/warc/CC-MAIN-20241205023821-20241205053821-00012.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
1,"nl,slotzuylen)/",20241205032324,https://www.slotzuylen.nl/,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,614,27238003,crawl-data/CC-MAIN-2024-51/segments/1733066329562.60/crawldiagnostics/CC-MAIN-20241205023821-20241205053821-00255.warc.gz,,,https://slotzuylen.nl/,,CC-MAIN-2024-51,not processed,
0,"nl,slotzuylen)/",20241205032324,http://www.slotzuylen.nl/,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,585,1865847,crawl-data/CC-MAIN-2024-51/segments/1733066329562.60/crawldiagnostics/CC-MAIN-20241205023821-20241205053821-00604.warc.gz,,,https://www.slotzuylen.nl/,,CC-MAIN-2024-51,not processed,
26,"nl,slotzuylen)/agenda/rondleiding-in-de-steigers/2025-01-11",20241202073859,http://slotzuylen.nl/agenda/rondleiding-in-de-steigers/2025-01-11/,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,617,955731,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/crawldiagnostics/CC-MAIN-20241202064003-20241202094003-00460.warc.gz,,,https://slotzuylen.nl/agenda/rondleiding-in-de-steigers/2025-01-11/,,CC-MAIN-2024-51,not processed,
15,"nl,slotzuylen)/agenda/het-muizenuitje-kersteditie/2024-12-27",20241202075121,https://slotzuylen.nl/agenda/het-muizenuitje-kersteditie/2024-12-27/,text/html,text/html,200,D2N5PEHOXR2EBLCBMMFBYLLZZL3VTABA,24274,500544590,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00158.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
28,"nl,slotzuylen)/agenda/tentoonstelling-in-de-steigers-800-jaar-bouwen-aan-slot-zuylen",20241202084300,http://slotzuylen.nl/agenda/tentoonstelling-in-de-steigers-800-jaar-bouwen-aan-slot-zuylen/,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,629,1024482,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/crawldiagnostics/CC-MAIN-20241202064003-20241202094003-00352.warc.gz,,,https://slotzuylen.nl/agenda/tentoonstelling-in-de-steigers-800-jaar-bouwen-aan-slot-zuylen/,,CC-MAIN-2024-51,not processed,
42,"nl,slotzuylen)/robots.txt",20241202071904,https://slotzuylen.nl/robots.txt,text/plain,text/x-robots,200,7J4LGWJKIEH6FKPFYO3FYDWETCYEISJY,650,1143970,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/robotstxt/CC-MAIN-20241202064003-20241202094003-00763.warc.gz,,,,,CC-MAIN-2024-51,not processed,
54,"nl,slotzuylen)/winkel",20241202083745,https://slotzuylen.nl/winkel/,text/html,text/html,200,B4Q5IK6HMVWX5GPLG2MJ27Q5UX7DBIKM,21040,499778935,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00265.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
29,"nl,slotzuylen)/agenda/tentoonstelling-in-de-steigers-800-jaar-bouwen-aan-slot-zuylen",20241202084302,https://slotzuylen.nl/agenda/tentoonstelling-in-de-steigers-800-jaar-bouwen-aan-slot-zuylen/,text/html,text/html,200,URWPIAZ7K66DLHQYF6KLYPME3PJKORWP,23788,508308255,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00659.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
52,"nl,slotzuylen)/trouwen",20241202072126,https://slotzuylen.nl/trouwen/,text/html,text/html,200,6TUITM4DE4MYWRH5CNHSE6IGZWYGI5PB,21983,498973953,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00871.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
51,"nl,slotzuylen)/stichting/vrijwilligers",20241205045508,https://slotzuylen.nl/stichting/vrijwilligers/,text/html,text/html,404,IWD4TD7NJVOGLT26IA6UNARN3H5QW6D3,17796,17762684,crawl-data/CC-MAIN-2024-51/segments/1733066329562.60/crawldiagnostics/CC-MAIN-20241205023821-20241205053821-00842.warc.gz,,,,,CC-MAIN-2024-51,not processed,
50,"nl,slotzuylen)/stichting/vrijwilligers",20241205045507,https://www.slotzuylen.nl/stichting/vrijwilligers/,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,631,30188577,crawl-data/CC-MAIN-2024-51/segments/1733066329562.60/crawldiagnostics/CC-MAIN-20241205023821-20241205053821-00009.warc.gz,,,https://slotzuylen.nl/stichting/vrijwilligers/,,CC-MAIN-2024-51,not processed,
49,"nl,slotzuylen)/stichting/vrijwilligers",20241205045506,http://www.slotzuylen.nl/stichting/vrijwilligers/,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,607,1843646,crawl-data/CC-MAIN-2024-51/segments/1733066329562.60/crawldiagnostics/CC-MAIN-20241205023821-20241205053821-00714.warc.gz,,,https://www.slotzuylen.nl/stichting/vrijwilligers/,,CC-MAIN-2024-51,not processed,
48,"nl,slotzuylen)/series/rondleiding-in-de-steigers",20241202080831,https://slotzuylen.nl/series/rondleiding-in-de-steigers/,text/html,text/html,200,LEGB4YSLGMUFSTPQQUTGJFGVBS7QJWFQ,26418,502110102,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00613.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
47,"nl,slotzuylen)/series/rondleiding-in-de-steigers",20241202080830,http://slotzuylen.nl/series/rondleiding-in-de-steigers/,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,606,1043369,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/crawldiagnostics/CC-MAIN-20241202064003-20241202094003-00046.warc.gz,,,https://slotzuylen.nl/series/rondleiding-in-de-steigers/,,CC-MAIN-2024-51,not processed,
46,"nl,slotzuylen)/series/christmas-high-tea-slot-zuylen",20241202083323,https://slotzuylen.nl/series/christmas-high-tea-slot-zuylen/,text/html,text/html,200,IBI4NNOCAO6HA245R7UEB55PE6O4KGCH,25360,503661390,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00742.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
45,"nl,slotzuylen)/robots.txt",20241205032325,https://slotzuylen.nl/robots.txt,text/plain,text/x-robots,200,7J4LGWJKIEH6FKPFYO3FYDWETCYEISJY,644,1136169,crawl-data/CC-MAIN-2024-51/segments/1733066329562.60/robotstxt/CC-MAIN-20241205023821-20241205053821-00763.warc.gz,,,,,CC-MAIN-2024-51,not processed,
44,"nl,slotzuylen)/robots.txt",20241205032324,https://www.slotzuylen.nl/robots.txt,text/plain,text/x-robots,200,7J4LGWJKIEH6FKPFYO3FYDWETCYEISJY,652,1773047,crawl-data/CC-MAIN-2024-51/segments/1733066329562.60/robotstxt/CC-MAIN-20241205023821-20241205053821-00358.warc.gz,,,,,CC-MAIN-2024-51,not processed,
43,"nl,slotzuylen)/robots.txt",20241205032324,http://www.slotzuylen.nl/robots.txt,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,598,393831,crawl-data/CC-MAIN-2024-51/segments/1733066329562.60/robotstxt/CC-MAIN-20241205023821-20241205053821-00123.warc.gz,,,https://www.slotzuylen.nl/robots.txt,,CC-MAIN-2024-51,not processed,
53,"nl,slotzuylen)/tuinen",20241202070442,https://slotzuylen.nl/tuinen/,text/html,text/html,200,HN7OC3DKXQKNUZO4QUSAHI6RBQUMP52P,22241,493361865,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00312.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
41,"nl,slotzuylen)/robots.txt",20241202071904,http://slotzuylen.nl/robots.txt,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,587,214796,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/robotstxt/CC-MAIN-20241202064003-20241202094003-00736.warc.gz,,,https://slotzuylen.nl/robots.txt,,CC-MAIN-2024-51,not processed,
35,"nl,slotzuylen)/huren",20241202075937,https://slotzuylen.nl/huren/,text/html,text/html,200,WMLILVSXOOQT6RR22ILTWTNATT7RR2YL,22302,507590989,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00061.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
40,"nl,slotzuylen)/privacyverklaring",20241202073825,https://slotzuylen.nl/privacyverklaring/,text/html,text/html,200,ZUVG6PQEROLRWJSBUOISCE7JFJ7V6WCL,20454,507785357,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00590.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
31,"nl,slotzuylen)/agenda/zomeravondrondleiding/2024-08-10",20241202065132,https://slotzuylen.nl/agenda/zomeravondrondleiding/2024-08-10/,text/html,text/html,200,ZG5N656QMBS6ORXQAOQJN2GMASGAK56Z,23928,517146446,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00254.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
32,"nl,slotzuylen)/bezoek-en-info",20241202071940,https://slotzuylen.nl/bezoek-en-info/,text/html,text/html,200,COK7SDL4UB7IY2C5DBMARM35XI7VLYM7,22036,498330013,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00464.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
33,"nl,slotzuylen)/faq-huisregels",20241202073306,https://slotzuylen.nl/faq-huisregels/,text/html,text/html,200,CF7OTPYXHC4JRB222RW3COOUMMQFBJUP,21904,497151169,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00773.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
34,"nl,slotzuylen)/historie",20241202065236,https://slotzuylen.nl/historie/,text/html,text/html,200,UMAFY43NFLGA5T5T5SCFZKFGBG7XA3XX,21479,511497485,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00154.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
30,"nl,slotzuylen)/agenda/zomeravondrondleiding/2024-07-12",20241202084409,https://slotzuylen.nl/agenda/zomeravondrondleiding/2024-07-12/,text/html,text/html,200,IERQMCTH2LUU6LAYP6G3U5YO7J5SLOMX,23921,511021012,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00195.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
36,"nl,slotzuylen)/interieur",20241202082124,https://slotzuylen.nl/interieur/,text/html,text/html,200,2XDAXJGAWVQYJVG4WBE2HZSWYIZVQS7H,21784,505345211,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00614.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
37,"nl,slotzuylen)/kasteel",20241202080654,https://slotzuylen.nl/kasteel/,text/html,text/html,200,HR52XJ65FYGNXI7EHJAAAB22ELESGQEA,22247,531536714,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00882.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
38,"nl,slotzuylen)/koetshuis-cafe",20241202080919,https://slotzuylen.nl/koetshuis-cafe/,text/html,text/html,200,VZKWRNR26ZHUHQUKAVKA5EAQUAR2TUJT,22482,507749959,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00048.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
39,"nl,slotzuylen)/over-ons",20241202083818,https://slotzuylen.nl/over-ons/,text/html,text/html,200,MOTOXKWTZWUDM6IUNLSSFIOCKI6R5UP4,24357,520033602,crawl-data/CC-MAIN-2024-51/segments/1733066127282.52/warc/CC-MAIN-20241202064003-20241202094003-00460.warc.gz,nld,UTF-8,,,CC-MAIN-2024-51,not processed,
13,"nl,slotzuylen)/agenda/kerst-in-het-kasteel-en-kerstvakantie",20241111095823,https://slotzuylen.nl/agenda/kerst-in-het-kasteel-en-kerstvakantie/,text/html,text/html,200,ZQRYDT2VNTCZOALQRXAPE2PT7SGPHBMC,23153,485592215,crawl-data/CC-MAIN-2024-46/segments/1730477028228.41/warc/CC-MAIN-20241111091854-20241111121854-00376.warc.gz,nld,UTF-8,,,CC-MAIN-2024-46,not processed,
23,"nl,slotzuylen)/agenda/pop-up-restaurant-de-maaltuin",20241111103116,https://slotzuylen.nl/agenda/pop-up-restaurant-de-maaltuin/,text/html,text/html,200,HZOFVFQVBLQQIVZIXWOIKA7NISNHTDYF,22649,508349989,crawl-data/CC-MAIN-2024-46/segments/1730477028228.41/warc/CC-MAIN-20241111091854-20241111121854-00731.warc.gz,nld,UTF-8,,,CC-MAIN-2024-46,not processed,
22,"nl,slotzuylen)/agenda/overzicht?eventdisplay=past&related_series=13025",20241111092753,https://slotzuylen.nl/agenda/overzicht/?related_series=13025&eventDisplay=past,text/html,text/html,200,VUDANHSYGD2BQAJ5477ILF36JWKETTHM,24647,497029850,crawl-data/CC-MAIN-2024-46/segments/1730477028228.41/warc/CC-MAIN-20241111091854-20241111121854-00801.warc.gz,nld,UTF-8,,,CC-MAIN-2024-46,not processed,
21,"nl,slotzuylen)/agenda/opera-mozart-versus-salieri/2023-02-18",20241111095458,https://slotzuylen.nl/agenda/opera-mozart-versus-salieri/2023-02-18/,text/html,text/html,200,CMPIOVPPAGFFLX4SXSRGO2LVZOPUDZ3N,24904,510567493,crawl-data/CC-MAIN-2024-46/segments/1730477028228.41/warc/CC-MAIN-20241111091854-20241111121854-00031.warc.gz,nld,UTF-8,,,CC-MAIN-2024-46,not processed,
20,"nl,slotzuylen)/agenda/new-event",20241111105820,https://slotzuylen.nl/agenda/new-event/,text/html,text/html,200,6RHKOWFFG5ODSSML276VZ5VIQ4Y4LBHZ,22211,479633451,crawl-data/CC-MAIN-2024-46/segments/1730477028228.41/warc/CC-MAIN-20241111091854-20241111121854-00525.warc.gz,nld,UTF-8,,,CC-MAIN-2024-46,not processed,
19,"nl,slotzuylen)/agenda/maand?related_series=13025",20241111105745,https://slotzuylen.nl/agenda/maand/?related_series=13025,text/html,text/html,200,UAQGCDSJP3L2V45UJ323STJAILP53RWB,17563,504930389,crawl-data/CC-MAIN-2024-46/segments/1730477028228.41/warc/CC-MAIN-20241111091854-20241111121854-00235.warc.gz,nld,UTF-8,,,CC-MAIN-2024-46,not processed,
18,"nl,slotzuylen)/agenda/lijst?related_series=13034",20241111103820,https://slotzuylen.nl/agenda/lijst/?related_series=13034,text/html,text/html,200,JTT3A4Q7LALGZPXJR2K5TEUZ3I3ALKNN,24594,496192928,crawl-data/CC-MAIN-2024-46/segments/1730477028228.41/warc/CC-MAIN-20241111091854-20241111121854-00048.warc.gz,nld,UTF-8,,,CC-MAIN-2024-46,not processed,
24,"nl,slotzuylen)/bewoners",20241111105403,https://slotzuylen.nl/bewoners/,text/html,text/html,200,EP7AZHQREG6V4OTDARS73AUSJ62TLZYF,22646,505726334,crawl-data/CC-MAIN-2024-46/segments/1730477028228.41/warc/CC-MAIN-20241111091854-20241111121854-00648.warc.gz,nld,UTF-8,,,CC-MAIN-2024-46,not processed,
17,"nl,slotzuylen)/agenda/lijst?related_series=13013",20241111093446,https://slotzuylen.nl/agenda/lijst/?related_series=13013,text/html,text/html,200,2EGW6VZCOOYALDHTHGDAJFXS67ZNJ2DX,24596,484904539,crawl-data/CC-MAIN-2024-46/segments/1730477028228.41/warc/CC-MAIN-20241111091854-20241111121854-00885.warc.gz,nld,UTF-8,,,CC-MAIN-2024-46,not processed,
